image_id,class_id,region_id,roi_bbox,defect_bbox,centroid,area,linearity,solidity,extent,aspect_ratio,defect_subtype,background_type,suitability_score,matching_score,continuity_score,stability_score,recommendation,prompt
0002cc93b.jpg,1,0,"(350, 63, 369, 103)","(350, 63, 369, 103)","(359.1048632218845, 83.22492401215806)",658,0.8034854428117826,0.9508670520231214,0.8657894736842106,2.2558106176093604,general,complex_pattern,0.5791460865736007,0.7,0.439446347951889,0.4865609109401703,acceptable,"a defect on complex patterned metal surface, class 1, industrial steel defect detection"
0002cc93b.jpg,1,1,"(741, 74, 756, 102)","(741, 74, 756, 102)","(747.7685714285715, 87.31142857142858)",350,0.8048506937776236,0.9459459459459459,0.8333333333333334,2.263687611943821,general,complex_pattern,0.6896998527646065,0.7,0.7996248215436935,0.49906203150749207,acceptable,"a defect on complex patterned metal surface, class 1, industrial steel defect detection"
0002cc93b.jpg,1,2,"(304, 88, 332, 194)","(304, 88, 332, 194)","(316.6392467789891, 138.63776015857283)",2018,0.9570431760233624,0.8554472233997457,0.6799191374663073,4.824851131053964,general,complex_pattern,0.688957128226757,0.7,0.7978737860918045,0.4979749619960785,acceptable,"a defect on complex patterned metal surface, class 1, industrial steel defect detection"
0002cc93b.jpg,1,3,"(113, 161, 128, 185)","(113, 161, 128, 185)","(120.1642228739003, 172.94721407624633)",341,0.6188583308359644,0.9742857142857143,0.9472222222222222,1.6197828044785236,compact_blob,complex_pattern,0.5407518246769905,0.6,0.4608714908361435,0.5124518871307373,acceptable,"a compact blob defect on complex patterned metal surface, class 1, industrial steel defect detection"
0002cc93b.jpg,1,4,"(332, 192, 356, 256)","(332, 192, 356, 256)","(342.0524781341108, 223.43731778425655)",1029,0.9219351595274865,0.9090106007067138,0.669921875,3.579087052975862,general,complex_pattern,0.6965672674775124,0.7,0.8082090824842453,0.5205227136611938,acceptable,"a defect on complex patterned metal surface, class 1, industrial steel defect detection"
0007a71bf.jpg,3,0,"(1145, 4, 1168, 255)","(1145, 4, 1168, 255)","(1155.5114089098154, 131.14487504527347)",5522,0.9922992865000138,0.9834372217275156,0.9565217391304348,11.395529689994015,linear_scratch,vertical_stripe,0.8134045743942261,1.0,0.519395399093628,0.7879297733306885,suitable,"a linear scratch defect on vertical striped metal surface, class 3, industrial steel defect detection"
000a4bcdd.jpg,1,0,"(439, 55, 462, 98)","(439, 55, 462, 98)","(449.74880952380954, 76.18690476190476)",840,0.797155107984039,0.96,0.8493427704752275,2.2203322245108343,general,smooth,0.7160030084848403,0.7,0.8537432610988617,0.5494001507759094,suitable,"a defect on smooth metal surface, class 1, industrial steel defect detection"
000a4bcdd.jpg,1,1,"(338, 108, 356, 141)","(338, 108, 356, 141)","(346.5882352941176, 123.03676470588235)",544,0.7162231696689858,0.9628318584070796,0.9158249158249159,1.877204269271804,compact_blob,smooth,0.8430033820867538,1.0,0.7866945326328277,0.5349751114845276,suitable,"a compact blob defect on smooth metal surface, class 1, industrial steel defect detection"
000a4bcdd.jpg,1,2,"(247, 113, 277, 163)","(247, 113, 277, 163)","(263.16712328767125, 136.38630136986302)",1095,0.7879737639110349,0.9513466550825369,0.73,2.171726836796976,general,complex_pattern,0.6563850513100624,0.7,0.6888573735952377,0.49863919615745544,acceptable,"a defect on complex patterned metal surface, class 1, industrial steel defect detection"
000a4bcdd.jpg,1,3,"(373, 128, 418, 156)","(373, 128, 418, 156)","(394.13763440860214, 142.30752688172043)",930,0.6456462416618346,0.9518935516888434,0.7380952380952381,1.679892450400229,compact_blob,smooth,0.7277412007749081,1.0,0.6980313196778297,0.09165902435779572,suitable,"a compact blob defect on smooth metal surface, class 1, industrial steel defect detection"
000a4bcdd.jpg,1,4,"(286, 146, 327, 196)","(286, 146, 327, 196)","(304.97222222222223, 170.8043209876543)",1620,0.5949192116268657,0.9741431148526759,0.7902439024390244,1.5711917017824746,compact_blob,complex_pattern,0.5715636214613914,0.6,0.5727859407663345,0.49863919615745544,acceptable,"a compact blob defect on complex patterned metal surface, class 1, industrial steel defect detection"
000a4bcdd.jpg,1,5,"(397, 183, 417, 207)","(397, 183, 417, 207)","(406.68021680216805, 194.36314363143632)",369,0.35330047153640953,0.9318181818181818,0.76875,1.2435084130207492,compact_blob,complex_pattern,0.525245829820633,0.6,0.4181366443634033,0.4990241825580597,acceptable,"a compact blob defect on complex patterned metal surface, class 1, industrial steel defect detection"
000a4bcdd.jpg,1,6,"(352, 193, 378, 228)","(352, 193, 378, 228)","(363.2155172413793, 209.5985221674877)",812,0.5336968278113847,0.9747899159663865,0.8923076923076924,1.4644205513660984,compact_blob,smooth,0.7394221778213977,1.0,0.6742777213454246,0.18569430708885193,suitable,"a compact blob defect on smooth metal surface, class 1, industrial steel defect detection"
000a4bcdd.jpg,1,7,"(244, 202, 268, 225)","(244, 202, 268, 225)","(254.20086393088553, 212.52483801295895)",463,0.17783914793306208,0.9585921325051759,0.8387681159420289,1.102863092416397,compact_blob,smooth,0.8026145572960377,1.0,0.7166309341788292,0.4381263852119446,suitable,"a compact blob defect on smooth metal surface, class 1, industrial steel defect detection"
000a4bcdd.jpg,1,8,"(146, 206, 188, 242)","(146, 206, 188, 242)","(166.88938053097345, 222.38141592920354)",1130,0.39625121006855496,0.9576271186440678,0.7473544973544973,1.286980193894036,compact_blob,smooth,0.7432111310958862,1.0,0.6790139138698578,0.19753478467464447,suitable,"a compact blob defect on smooth metal surface, class 1, industrial steel defect detection"
000a4bcdd.jpg,1,9,"(435, 232, 459, 256)","(435, 232, 459, 256)","(447.22093023255815, 244.02325581395348)",516,0.20315453699092043,0.9699248120300752,0.8958333333333334,1.1202448289277958,compact_blob,complex_pattern,0.6390986832976342,0.6,0.7976461559534073,0.4990241825580597,acceptable,"a compact blob defect on complex patterned metal surface, class 1, industrial steel defect detection"
000f6bf48.jpg,4,0,"(515, 0, 861, 218)","(515, 0, 861, 218)","(695.2537546557732, 108.93726220513436)",49938,0.6561802443883406,0.9312447552447553,0.6620618338017712,1.7054327018024245,compact_blob,complex_pattern,0.6157694378495215,0.6,0.7354888051748275,0.4756139814853668,acceptable,"a compact blob defect on complex patterned metal surface, class 4, industrial steel defect detection"
000f6bf48.jpg,4,1,"(853, 126, 1132, 256)","(853, 126, 1132, 256)","(982.7688861424379, 202.3983212317833)",19419,0.7802960250398651,0.8463281760732185,0.5354011579818031,2.133442993418631,general,complex_pattern,0.6371573619246482,0.7,0.6308409148454666,0.4895254373550415,acceptable,"a defect on complex patterned metal surface, class 4, industrial steel defect detection"
0014fce06.jpg,3,0,"(896, 60, 930, 250)","(896, 60, 930, 250)","(912.6268810554525, 152.27313955885384)",4851,0.9774593367983209,0.8786451729759102,0.7509287925696595,6.660650641774287,linear_scratch,complex_pattern,0.5112638014554978,0.3,0.8364732325077057,0.5516091585159302,acceptable,"a linear scratch defect on complex patterned metal surface, class 3, industrial steel defect detection"
0025bde0c.jpg,3,0,"(33, 2, 228, 107)","(33, 2, 228, 107)","(121.85623456790124, 56.86234567901234)",16200,0.7553586476828407,0.9786154403769481,0.7912087912087912,2.021785444666052,general,horizontal_stripe,0.734092743396759,0.7,0.7581342697143555,0.783262312412262,suitable,"a defect on horizontal striped metal surface, class 3, industrial steel defect detection"
0025bde0c.jpg,3,1,"(889, 4, 940, 97)","(889, 4, 940, 97)","(914.6950107296137, 50.235783261802574)",3728,0.7561868161767161,0.9764274489261393,0.7860004216740459,2.0252162672638483,general,vertical_stripe,0.7119321411848067,0.7,0.6979549944400787,0.762728214263916,suitable,"a defect on vertical striped metal surface, class 3, industrial steel defect detection"
0025bde0c.jpg,3,2,"(1166, 9, 1201, 107)","(1166, 9, 1201, 107)","(1184.423426988524, 59.40957657301148)",2527,0.8884428340209057,0.965609476499809,0.736734693877551,2.9939963295205687,general,complex_pattern,0.7050934734940529,0.7,0.8150862663984298,0.5528379678726196,suitable,"a defect on complex patterned metal surface, class 3, industrial steel defect detection"
0025bde0c.jpg,3,3,"(1074, 14, 1105, 104)","(1074, 14, 1105, 104)","(1088.251578436134, 59.39679456046625)",2059,0.916567736344502,0.8940512375162831,0.7379928315412186,3.462047216005432,general,complex_pattern,0.7013993668556212,0.7,0.8088238000869751,0.543761134147644,suitable,"a defect on complex patterned metal surface, class 3, industrial steel defect detection"
0025bde0c.jpg,3,4,"(1007, 23, 1039, 97)","(1007, 23, 1039, 97)","(1021.932424422051, 57.19264967397748)",1687,0.8618543141749818,0.9574347332576617,0.7124155405405406,2.6904897174660847,general,complex_pattern,0.7108074817061424,0.7,0.8199047356843948,0.5741803050041199,suitable,"a defect on complex patterned metal surface, class 3, industrial steel defect detection"
0025bde0c.jpg,3,5,"(836, 95, 869, 177)","(836, 95, 869, 177)","(852.9353579175705, 138.40216919739697)",2305,0.8504319557753987,0.9779380568519305,0.8518107908351811,2.5857146295504587,general,complex_pattern,0.7207916784286499,0.7,0.8390908002853393,0.5953221917152405,suitable,"a defect on complex patterned metal surface, class 3, industrial steel defect detection"
0025bde0c.jpg,4,0,"(1231, 0, 1417, 48)","(1231, 0, 1417, 48)","(1327.2817618063284, 17.5636826204484)",6289,0.9531688903244815,0.885774647887324,0.704413082437276,4.620966027608304,general,complex_pattern,0.7079754027724265,0.7,0.8248206883668899,0.5526459813117981,suitable,"a defect on complex patterned metal surface, class 4, industrial steel defect detection"
0025bde0c.jpg,4,1,"(1389, 65, 1513, 186)","(1389, 65, 1513, 186)","(1443.8231425524352, 127.57456452186278)",11252,0.11757137192045196,0.9813361241932671,0.7499333511063716,1.0645356386939109,compact_blob,complex_pattern,0.6425731554627419,0.6,0.7447983473539352,0.5956682562828064,acceptable,"a compact blob defect on complex patterned metal surface, class 4, industrial steel defect detection"
002af848d.jpg,4,0,"(1382, 189, 1455, 255)","(1382, 189, 1455, 255)","(1420.9885020760141, 228.52858511657618)",3131,0.6038469266220644,0.8915148063781321,0.6498547114985471,1.588797271132471,general,complex_pattern,0.6435365861654281,0.7,0.6279560148715972,0.5257489085197449,acceptable,"a defect on complex patterned metal surface, class 4, industrial steel defect detection"
002af848d.jpg,4,1,"(1135, 222, 1225, 255)","(1135, 222, 1225, 255)","(1178.1935828877006, 241.89411764705883)",1870,0.9176652441520937,0.7583130575831306,0.6296296296296297,3.4850450704749543,general,complex_pattern,0.7117268505692481,0.7,0.8222460955381393,0.575265109539032,suitable,"a defect on complex patterned metal surface, class 4, industrial steel defect detection"
002fc4e19.jpg,1,0,"(570, 83, 596, 161)","(570, 83, 596, 161)","(583.2585649644474, 119.34065934065934)",1547,0.8992169731912101,0.9525862068965517,0.7628205128205128,3.149969156424424,general,complex_pattern,0.6676692935824393,0.7,0.7743813306093216,0.4267744719982147,acceptable,"a defect on complex patterned metal surface, class 1, industrial steel defect detection"
0030401a5.jpg,4,0,"(854, 0, 1316, 256)","(854, 0, 1316, 256)","(1046.5384550386157, 100.35462119547766)",59173,0.8225756348812788,0.7530479269006592,0.5003128382034632,2.374069179973845,general,complex_pattern,0.6031412720680237,0.7,0.49210119247436523,0.5275545716285706,acceptable,"a defect on complex patterned metal surface, class 4, industrial steel defect detection"
0030401a5.jpg,4,1,"(729, 196, 782, 256)","(729, 196, 782, 256)","(756.4332268370607, 227.66070287539935)",1565,0.8158287145165793,0.8500814774579033,0.4921383647798742,2.3301776924234305,general,complex_pattern,0.7057474780082702,0.7,0.8234668731689453,0.5435370802879333,suitable,"a defect on complex patterned metal surface, class 4, industrial steel defect detection"
0046839bd.jpg,3,0,"(597, 42, 769, 100)","(597, 42, 769, 100)","(674.7289168094422, 73.24538359032934)",5253,0.8959270508143841,0.7883836109860424,0.5265637530072174,3.0997814085282682,general,complex_pattern,0.7030732917785644,0.7,0.8127175331115722,0.5462901592254639,suitable,"a defect on complex patterned metal surface, class 3, industrial steel defect detection"
005d86c25.jpg,3,0,"(1, 0, 764, 256)","(1, 0, 764, 256)","(392.21603859330213, 133.96319271862865)",157333,0.9032397509910176,0.9077183144096741,0.8054810370249017,3.2147818767133503,general,horizontal_stripe,0.7573223185539245,0.7,0.8357972145080567,0.7829157710075378,suitable,"a defect on horizontal striped metal surface, class 3, industrial steel defect detection"
005d86c25.jpg,3,1,"(92, 4, 283, 69)","(92, 4, 283, 69)","(185.06508771929825, 31.82842105263158)",5700,0.9692790725160052,0.9687287559483345,0.4591220298026581,5.7053571812463515,linear_scratch,horizontal_stripe,0.9040638786554336,1.0,0.8333227574825287,0.7703352570533752,suitable,"a linear scratch defect on horizontal striped metal surface, class 3, industrial steel defect detection"
005f02e20.jpg,3,0,"(1244, 104, 1297, 215)","(1244, 104, 1297, 215)","(1268.4371536891222, 160.11373578302712)",3429,0.8363106552989903,0.8493931136982908,0.5828658847526772,2.471666065165729,general,complex_pattern,0.7045740503072738,0.7,0.8133236229419708,0.5528848171234131,suitable,"a defect on complex patterned metal surface, class 3, industrial steel defect detection"
005f19695.jpg,3,0,"(481, 0, 503, 126)","(481, 0, 503, 126)","(492.87118822292325, 55.74500525762355)",1902,0.982103931727214,0.9476831091180867,0.6861471861471862,7.475171931736808,linear_scratch,vertical_stripe,0.8136055195331573,1.0,0.5583035826683045,0.7305722236633301,suitable,"a linear scratch defect on vertical striped metal surface, class 3, industrial steel defect detection"
005f19695.jpg,3,1,"(523, 0, 549, 235)","(523, 0, 549, 235)","(536.4113475177305, 107.20921985815603)",2820,0.9971908951435987,0.9270216962524654,0.46153846153846156,18.86757238033512,linear_scratch,complex_pattern,0.5114480304718018,0.3,0.8278429269790649,0.5654757618904114,acceptable,"a linear scratch defect on complex patterned metal surface, class 3, industrial steel defect detection"
005f19695.jpg,3,2,"(574, 0, 613, 256)","(574, 0, 613, 256)","(593.7337053571429, 121.38102678571428)",4480,0.9952659242604998,0.9475465313028765,0.44871794871794873,14.533907742675504,linear_scratch,vertical_stripe,0.8618216237425803,1.0,0.696144488453865,0.7648913860321045,suitable,"a linear scratch defect on vertical striped metal surface, class 3, industrial steel defect detection"
005f19695.jpg,3,3,"(1131, 0, 1165, 235)","(1131, 0, 1165, 235)","(1150.144685242518, 101.46728586171311)",4845,0.9898762385769807,0.9554328534805758,0.6063829787234043,9.938687811427474,linear_scratch,vertical_stripe,0.8224173441529274,1.0,0.5891406983137131,0.7283756732940674,suitable,"a linear scratch defect on vertical striped metal surface, class 3, industrial steel defect detection"
005f19695.jpg,3,4,"(1273, 0, 1321, 256)","(1273, 0, 1321, 256)","(1299.9144105863786, 103.01796770668933)",8237,0.9734197765917135,0.8645953605542144,0.6703287760416666,6.133673953505942,linear_scratch,vertical_stripe,0.8537797784805298,1.0,0.6789564609527587,0.7504642009735107,suitable,"a linear scratch defect on vertical striped metal surface, class 3, industrial steel defect detection"
005f19695.jpg,3,5,"(678, 2, 708, 256)","(678, 2, 708, 256)","(693.2963500622149, 123.96744089589382)",4822,0.9943360488087167,0.9522116903633492,0.6328083989501312,13.28740733761572,linear_scratch,vertical_stripe,0.8304304003715516,1.0,0.5984995365142822,0.7544026970863342,suitable,"a linear scratch defect on vertical striped metal surface, class 3, industrial steel defect detection"
008621629.jpg,4,0,"(1152, 134, 1581, 250)","(1152, 134, 1581, 250)","(1333.448479447477, 208.56366269355019)",26931,0.9155541948943173,0.8174533313097587,0.5411743428984809,3.4412082839144973,general,complex_pattern,0.7056855927194868,0.7,0.7878787551607405,0.5966098308563232,suitable,"a defect on complex patterned metal surface, class 4, industrial steel defect detection"
008621629.jpg,4,1,"(841, 180, 1025, 254)","(841, 180, 1025, 254)","(954.9374647887324, 224.52788732394367)",7100,0.8817790925278346,0.7974839941592722,0.5214453584018801,2.90839142589994,general,complex_pattern,0.6986310842633248,0.7,0.8115863412618637,0.5257759094238281,acceptable,"a defect on complex patterned metal surface, class 4, industrial steel defect detection"
0088260da.jpg,3,1,"(414, 0, 1384, 173)","(414, 0, 1384, 173)","(929.7691521662969, 97.58097337381759)",68504,0.9897952820260089,0.7232263513513514,0.4082235861986771,9.899186277612996,linear_scratch,horizontal_stripe,0.8205083125829697,1.0,0.4865648329257965,0.8726943135261536,suitable,"a linear scratch defect on horizontal striped metal surface, class 3, industrial steel defect detection"
008d0f87b.jpg,3,0,"(558, 0, 588, 115)","(558, 0, 588, 115)","(571.631520940485, 55.8243938280676)",2722,0.9495614945774168,0.9625176803394625,0.7889855072463768,4.452653450840047,general,vertical_stripe,0.6997552132606506,0.7,0.6709969758987426,0.7422806024551392,acceptable,"a defect on vertical striped metal surface, class 3, industrial steel defect detection"
008d0f87b.jpg,3,1,"(282, 49, 307, 253)","(282, 49, 307, 253)","(293.9241172051089, 158.34034560480842)",3993,0.9890780309301935,0.9536661093861953,0.7829411764705883,9.568624871829849,linear_scratch,complex_pattern,0.503306393623352,0.3,0.8121555805206299,0.5482985973358154,acceptable,"a linear scratch defect on complex patterned metal surface, class 3, industrial steel defect detection"
008d0f87b.jpg,3,2,"(1482, 132, 1516, 256)","(1482, 132, 1516, 256)","(1498.9630996309963, 197.01660516605165)",3794,0.9234523122837981,0.9758230452674898,0.8999051233396584,3.614381259494555,general,vertical_stripe,0.8062806057929992,0.7,0.9398714065551758,0.8715959191322327,suitable,"a defect on vertical striped metal surface, class 3, industrial steel defect detection"
008ef3d74.jpg,1,0,"(1391, 182, 1431, 256)","(1391, 182, 1431, 256)","(1410.906582768635, 218.60116166505324)",2066,0.7886829913768446,0.9609302325581396,0.697972972972973,2.175368186208574,general,complex_pattern,0.6209065759181976,0.7,0.5518855929374695,0.5267044901847839,acceptable,"a defect on complex patterned metal surface, class 1, industrial steel defect detection"
008ef3d74.jpg,2,0,"(1466, 4, 1500, 162)","(1466, 4, 1500, 162)","(1483.9183800623052, 83.01993769470405)",3210,0.9787624045485943,0.9505478235119929,0.5975428145941921,6.861946506276385,linear_scratch,smooth,0.6803631573915482,0.7,0.6764434278011322,0.6371506452560425,acceptable,"a linear scratch defect on smooth metal surface, class 2, industrial steel defect detection"
0095cd374.jpg,3,0,"(41, 1, 113, 221)","(41, 1, 113, 221)","(82.13167078049196, 117.45093199421227)",11749,0.9322239520628322,0.8983102683691414,0.741729797979798,3.8411554157419756,general,vertical_stripe,0.7208406865596771,0.7,0.6867089867591858,0.8241399526596069,suitable,"a defect on vertical striped metal surface, class 3, industrial steel defect detection"
00ac8372f.jpg,1,0,"(397, 106, 416, 188)","(397, 106, 416, 188)","(406.7086038961039, 145.76704545454547)",1232,0.9614462210633031,0.8818897637795275,0.7907573812580231,5.092916121730728,linear_scratch,complex_pattern,0.5134115937352179,0.3,0.8326789945363998,0.5680394768714905,acceptable,"a linear scratch defect on complex patterned metal surface, class 1, industrial steel defect detection"
00af2671f.jpg,3,0,"(607, 0, 634, 256)","(607, 0, 634, 256)","(619.2875664893617, 124.89577792553192)",6016,0.9915354172289664,0.966425702811245,0.8703703703703703,10.86919103611387,linear_scratch,vertical_stripe,0.8062485241889954,1.0,0.5249141931533814,0.7438713312149048,suitable,"a linear scratch defect on vertical striped metal surface, class 3, industrial steel defect detection"
00af2671f.jpg,3,1,"(663, 0, 740, 256)","(663, 0, 740, 256)","(701.340198019802, 128.00780763790664)",17675,0.9255149423487007,0.9845151228206985,0.8966619318181818,3.6640839954666635,general,vertical_stripe,0.7388757234811782,0.7,0.7396327674388885,0.8349294662475586,suitable,"a defect on vertical striped metal surface, class 3, industrial steel defect detection"
00af2671f.jpg,3,2,"(800, 0, 824, 256)","(800, 0, 824, 256)","(811.7201901975128, 133.42190929041698)",5468,0.9927050385804765,0.9630151461782318,0.8899739583333334,11.708155998321379,linear_scratch,vertical_stripe,0.8044435599446297,1.0,0.5113692611455918,0.7551639080047607,suitable,"a linear scratch defect on vertical striped metal surface, class 3, industrial steel defect detection"
